"customer_id","customerfullname","favoritescategory"
114,"Grace - Ellis","Children === Sports === Travel === Action === Classics === Classics === Action === Sports === Sports === Children === Foreign === Games === Foreign === Family === New === Children === Animation === Drama === Foreign === Travel === New === Action === Music === Documentary === New === Comedy === Drama === Foreign === Classics === Family === Horror === Action === Foreign"
115,"Wendy - Harrison","Games === Music === Classics === Documentary === Sci-Fi === Foreign === Sports === Games === Travel === Drama === Documentary === Classics === Travel === Sports === Drama === Children === Classics === Music === Sports === Documentary === Foreign === Animation === Foreign === Children === Action === Family === Animation === Classics === Music === Children"
116,"Victoria - Gibson","Horror === Family === Horror === Documentary === Drama === Animation === Animation === Family === Action === Foreign === New === Sci-Fi === Family === Classics === Classics === Foreign === Family === Family === Family === Sci-Fi === Sports === New === Sports === Family === Travel === Comedy === Music"
117,"Edith - Mcdonald","Action === Travel === Action === Sci-Fi === Foreign === Sports === Games === Foreign === Family === Horror === Foreign === Sci-Fi === Sports === Sports === Children === Children === Action === Animation === Comedy"
118,"Kim - Cruz","Drama === Comedy === Animation === Sports === Classics === Games === Sports === New === Comedy === Foreign === Documentary === Classics === Sports === Games === Foreign === Games === Action === New === Children === Sci-Fi === Games"
119,"Sherry - Marshall","Music === Sports === New === Sci-Fi === Foreign === Animation === Comedy === Sci-Fi === Animation === Action === Documentary === Foreign === Sci-Fi === Drama === New === Documentary === Animation === Action === New === Sports === Sports === Sci-Fi === Children === Family === Games === Action === Classics === Music === Documentary === Sci-Fi === Drama === New === Documentary === Children"
120,"Sylvia - Ortiz","Travel === Comedy === Family === Horror === Documentary === Drama === Action === Travel === Classics === New === Travel === Comedy === Games === Drama === Action === Music === Drama === Animation === Family === Comedy === Music === Sports === Action === Family === Animation === Games === Sports === Action === Music === Sports === Music === Family"
121,"Josephine - Gomez","Foreign === Action === Documentary === Sci-Fi === Horror === Action === Children === Sports === Animation === Action === Sci-Fi === Comedy === Documentary === Sports === Music === Animation === Drama === Horror === Travel === Documentary === New === Children === Comedy === Documentary === Action === Classics"
122,"Thelma - Murray","Games === New === Foreign === Horror === Comedy === Sports === Foreign === Horror === Sports === Classics === Sci-Fi === New === Documentary === Travel === Comedy === Travel === Family === Drama === Horror === Horror === Horror === Sports === Drama === Sci-Fi === Travel === Drama === Sports === Classics === Comedy === Sports === Classics === New"
123,"Shannon - Freeman","Sports === Foreign === Sports === Action === Family === Travel === Documentary === New === Children === Children === Horror === New === New === Sports === Sci-Fi === New === Classics === Documentary === Documentary === Horror === Action === Children === Sci-Fi === Animation"
124,"Sheila - Wells","Classics === Travel === Action === Documentary === Animation === Music === Children === Sci-Fi === New === Children === Drama === Documentary === Documentary === Horror === Sports === Drama === Games === Action"
125,"Ethel - Webb","Documentary === Sports === Foreign === Horror === Sports === Documentary === Travel === Games === Action === Music === Action === Sports === Comedy === Action === Documentary === Travel === Animation === Foreign === Animation === Documentary === New === Animation === Family === Family === Comedy === Horror === Documentary === Sports === Documentary === Games === Classics === Sports"
126,"Ellen - Simpson","Foreign === Action === Classics === New === Action === Classics === Games === Action === Foreign === New === Action === Music === Family === Drama === Action === Family === Horror === New === Foreign === Documentary === Drama === New === New === Action === Children === Family === Horror === Family"
127,"Elaine - Stevens","Travel === Children === New === Classics === Children === New === Travel === Music === Animation === New === Foreign === Animation === Games === Family === Family === Action === Travel === Travel === Family === Sci-Fi === Drama === Comedy === Classics === Sci-Fi"
128,"Marjorie - Tucker","Music === Animation === Sports === Action === Music === Action === Music === New === Comedy === Foreign === Comedy === Horror === Animation === Comedy === Travel === Games === Animation === Action === Children === Sci-Fi === Sports === Sci-Fi === Sci-Fi === Children === Foreign === Music === Sports === New === Games === Drama === Sports === Animation"
129,"Carrie - Porter","Travel === Action === Classics === Classics === Foreign === Action === Animation === Children === Documentary === Children === Drama === Comedy === Classics === Music === Comedy === Games === Family === Sci-Fi === New === Children === Action === Documentary === Family === Games === Classics === Foreign === Family === Animation === Travel === Sports === Comedy === Children === Games === Family"
130,"Charlotte - Hunter","Sci-Fi === Travel === Sci-Fi === Documentary === Classics === Games === Games === Drama === Children === Sci-Fi === Classics === New === Action === Foreign === Sci-Fi === Comedy === Foreign === Family === Sci-Fi === New === Sci-Fi === Horror === Horror === Family"
131,"Monica - Hicks","Action === Travel === Family === Music === Animation === Action === Travel === Action === Games === Travel === Sports === Animation === Foreign === Sci-Fi === Comedy === Animation === Music === New === Foreign === Comedy === Sports === Classics === Drama === Games === Animation === Action === Sports === Documentary === Children === Sci-Fi"
132,"Esther - Crawford","Foreign === Animation === Music === Foreign === Comedy === Music === Children === Sci-Fi === Games === Classics === Comedy === Sports === Animation === Music === Family === Classics === Sci-Fi === Sports === Animation === Foreign === Classics === Sports === Drama === Classics === Games === Animation === Documentary === Sports"
133,"Pauline - Henry","Sci-Fi === Action === Family === Travel === Drama === Documentary === Comedy === New === Action === Foreign === Drama === Drama === Sports === Games === Drama === Documentary === Documentary === Drama === Drama === Children === Drama === Sci-Fi === Sci-Fi === Sports === Action === Documentary === Documentary"
134,"Emma - Boyd","Drama === Animation === Family === Horror === Drama === Horror === Horror === Comedy === Comedy === Foreign === Horror === Classics === Drama === Drama === Sci-Fi === Animation === Animation === Travel === Sports === Horror === Animation === Games === Sports"
135,"Juanita - Mason","Animation === Classics === Documentary === Children === Action === Horror === Comedy === Family === Children === Family === Documentary === Drama === Action === Children === Sports === Foreign === Games === Animation === Children === Sci-Fi === Family === Travel === Sports === Music === Travel === Sports === Sci-Fi === Family === Children === Horror"
136,"Anita - Morales","Children === Sports === Music === Sci-Fi === Foreign === New === Animation === Action === Drama === Classics === Action === Games === Music === Action === Classics"
